file,MAE,error
002730.pth,978827.625,
002731.pth,978797.3125,
002732.pth,978774.375,
002733.pth,978759.125,
002734.pth,978766.0,
002735.pth,978783.875,
002736.pth,978821.5,
002737.pth,,'Ground truth not found'
002738.pth,,'Ground truth not found'
002739.pth,,'Ground truth not found'
002740.pth,,'Ground truth not found'
002741.pth,,'Ground truth not found'
002742.pth,,'Ground truth not found'
002743.pth,,'Ground truth not found'
002744.pth,,'Ground truth not found'
002745.pth,,'Ground truth not found'
002746.pth,,'Ground truth not found'
002747.pth,,'Ground truth not found'
002748.pth,,'Ground truth not found'
002749.pth,,'Ground truth not found'
002750.pth,,'Ground truth not found'
002751.pth,,'Ground truth not found'
002752.pth,978556.125,
002753.pth,978520.125,
002754.pth,978514.6875,
002755.pth,978559.375,
002756.pth,978662.0,
002757.pth,978661.5,
002758.pth,978573.1875,
002759.pth,978525.1875,
002760.pth,978514.375,
002761.pth,978514.125,
002762.pth,978525.625,
002763.pth,978565.8125,
002764.pth,978523.125,
002765.pth,978519.3125,
002766.pth,978517.0,
002767.pth,978518.1875,
002768.pth,978520.375,
002769.pth,978549.375,
002770.pth,978618.8125,
002771.pth,978667.125,
002772.pth,978597.625,
002773.pth,978552.6875,
002774.pth,978533.125,
002775.pth,978529.0,
002776.pth,978527.625,
002777.pth,978528.625,
002778.pth,978526.6875,
002779.pth,978536.125,
002780.pth,978639.6875,
002781.pth,978578.5,
002782.pth,978566.625,
002783.pth,978567.1875,
002784.pth,978568.3125,
002785.pth,978573.6875,
002786.pth,978577.375,
002787.pth,978588.375,
002788.pth,978602.8125,
002789.pth,978657.1875,
002790.pth,978778.1875,
002791.pth,978718.625,
002792.pth,978669.625,
002793.pth,978664.375,
002794.pth,978660.125,
002795.pth,978661.1875,
002796.pth,978658.125,
002797.pth,978657.875,
002798.pth,978661.125,
002799.pth,978663.625,
002800.pth,978716.375,
002801.pth,,'Ground truth not found'
002802.pth,,'Ground truth not found'
002803.pth,,'Ground truth not found'
002804.pth,,'Ground truth not found'
002805.pth,,'Ground truth not found'
002806.pth,,'Ground truth not found'
002807.pth,,'Ground truth not found'
002808.pth,,'Ground truth not found'
002809.pth,,'Ground truth not found'
002810.pth,,'Ground truth not found'
002811.pth,,'Ground truth not found'
002812.pth,,'Ground truth not found'
002813.pth,,'Ground truth not found'
002814.pth,,'Ground truth not found'
002815.pth,,'Ground truth not found'
002816.pth,978553.1875,
002817.pth,978543.625,
002818.pth,978551.1875,
002819.pth,978540.6875,
002820.pth,978614.8125,
002821.pth,978605.3125,
002822.pth,978529.3125,
002823.pth,978551.125,
002824.pth,978560.1875,
002825.pth,978571.5,
002826.pth,978539.0,
002827.pth,978559.8125,
002828.pth,978564.6875,
002829.pth,978585.6875,
002830.pth,978583.8125,
002831.pth,978569.5,
002832.pth,978563.1875,
002833.pth,978541.6875,
002834.pth,978540.3125,
002835.pth,978676.875,
002836.pth,978591.875,
002837.pth,978581.6875,
002838.pth,978582.0,
002839.pth,978578.8125,
002840.pth,978592.375,
002841.pth,978607.625,
002842.pth,978606.0,
002843.pth,978613.375,
002844.pth,978719.875,
002845.pth,978692.875,
002846.pth,978674.8125,
002847.pth,978663.625,
002848.pth,978643.8125,
002849.pth,978620.5,
002850.pth,978624.6875,
002851.pth,978642.125,
002852.pth,978663.8125,
002853.pth,978694.3125,
002854.pth,978897.6875,
002855.pth,978823.1875,
002856.pth,978774.8125,
002857.pth,978737.5,
002858.pth,978699.0,
002859.pth,978683.0,
002860.pth,978704.125,
002861.pth,978730.875,
002862.pth,978754.875,
002863.pth,978776.1875,
002864.pth,978803.875,
002865.pth,,'Ground truth not found'
002866.pth,,'Ground truth not found'
002867.pth,,'Ground truth not found'
002868.pth,,'Ground truth not found'
002869.pth,,'Ground truth not found'
002870.pth,,'Ground truth not found'
002871.pth,,'Ground truth not found'
002872.pth,,'Ground truth not found'
002873.pth,,'Ground truth not found'
002874.pth,,'Ground truth not found'
002875.pth,,'Ground truth not found'
002876.pth,,'Ground truth not found'
002877.pth,,'Ground truth not found'
002878.pth,,'Ground truth not found'
002879.pth,,'Ground truth not found'
002880.pth,978520.1875,
002881.pth,978488.8125,
002882.pth,978498.8125,
002883.pth,978491.0,
002884.pth,978564.375,
002885.pth,978550.375,
002886.pth,978486.875,
002887.pth,978491.3125,
002888.pth,978499.6875,
002889.pth,978509.0,
002890.pth,978511.625,
002891.pth,978503.8125,
002892.pth,978527.125,
002893.pth,978531.625,
002894.pth,978520.0,
002895.pth,978508.625,
002896.pth,978505.3125,
002897.pth,978511.6875,
002898.pth,978501.625,
002899.pth,978629.6875,
002900.pth,978564.1875,
002901.pth,978557.1875,
002902.pth,978528.0,
002903.pth,978525.0,
002904.pth,978527.0,
002905.pth,978563.375,
002906.pth,978571.125,
002907.pth,978579.0,
002908.pth,978716.5,
002909.pth,978675.0,
002910.pth,978630.1875,
002911.pth,978604.0,
002912.pth,978549.375,
002913.pth,978542.8125,
002914.pth,978567.375,
002915.pth,978617.5,
002916.pth,978657.0,
002917.pth,978676.0,
002918.pth,978875.1875,
002919.pth,978806.0,
002920.pth,978778.375,
002921.pth,978737.8125,
002922.pth,978681.625,
002923.pth,978650.8125,
002924.pth,978657.8125,
002925.pth,978718.8125,
002926.pth,978756.375,
002927.pth,978794.3125,
002928.pth,978843.8125,
002929.pth,,'Ground truth not found'
002930.pth,,'Ground truth not found'
002931.pth,,'Ground truth not found'
002932.pth,,'Ground truth not found'
002933.pth,,'Ground truth not found'
002934.pth,,'Ground truth not found'
002935.pth,,'Ground truth not found'
002936.pth,,'Ground truth not found'
002937.pth,,'Ground truth not found'
002938.pth,,'Ground truth not found'
002939.pth,,'Ground truth not found'
002940.pth,,'Ground truth not found'
002941.pth,,'Ground truth not found'
002942.pth,,'Ground truth not found'
002943.pth,,'Ground truth not found'
002944.pth,978483.875,
002945.pth,978457.875,
002946.pth,978461.8125,
002947.pth,978460.1875,
002948.pth,978529.0,
002949.pth,978504.8125,
002950.pth,978439.5,
002951.pth,978452.625,
002952.pth,978455.3125,
002953.pth,978459.875,
002954.pth,978455.875,
002955.pth,978446.5,
002956.pth,978452.5,
002957.pth,978467.375,
002958.pth,978464.5,
002959.pth,978453.0,
002960.pth,978448.1875,
002961.pth,978435.0,
002962.pth,978441.875,
002963.pth,978562.0,
002964.pth,978468.375,
002965.pth,978437.625,
002966.pth,978448.0,
002967.pth,978459.0,
002968.pth,978482.875,
002969.pth,978520.5,
002970.pth,978516.8125,
002971.pth,978526.875,
002972.pth,978663.1875,
002973.pth,978651.8125,
002974.pth,978606.6875,
002975.pth,978584.0,
002976.pth,978551.0,
002977.pth,978498.5,
002978.pth,978469.375,
002979.pth,978467.6875,
002980.pth,978487.125,
002981.pth,978543.375,
002982.pth,978784.0,
002983.pth,978685.3125,
002984.pth,978620.8125,
002985.pth,978600.625,
002986.pth,978600.625,
002987.pth,978633.3125,
002988.pth,978683.8125,
002989.pth,978713.625,
002990.pth,978724.125,
002991.pth,978798.5,
002992.pth,978794.625,
002993.pth,,'Ground truth not found'
002994.pth,,'Ground truth not found'
002995.pth,,'Ground truth not found'
002996.pth,,'Ground truth not found'
002997.pth,,'Ground truth not found'
002998.pth,,'Ground truth not found'
002999.pth,,'Ground truth not found'
003000.pth,,'Ground truth not found'
003001.pth,,'Ground truth not found'
003002.pth,,'Ground truth not found'
003003.pth,,'Ground truth not found'
003004.pth,,'Ground truth not found'
003005.pth,,'Ground truth not found'
003006.pth,,'Ground truth not found'
003007.pth,,'Ground truth not found'
003008.pth,978756.375,
003009.pth,978707.5,
003010.pth,978716.1875,
003011.pth,978720.875,
003012.pth,978828.0,
003013.pth,978837.8125,
003014.pth,978760.625,
003015.pth,978722.8125,
003016.pth,978723.0,
003017.pth,978737.625,
003018.pth,978735.1875,
003019.pth,978799.0,
003020.pth,978771.3125,
003021.pth,978773.875,
003022.pth,978762.8125,
003023.pth,978752.3125,
003024.pth,978751.875,
003025.pth,978774.625,
003026.pth,978834.6875,
003027.pth,978899.625,
003028.pth,978844.0,
003029.pth,978800.8125,
003030.pth,978787.0,
003031.pth,978789.5,
003032.pth,978796.0,
003033.pth,978803.625,
003034.pth,978812.6875,
003035.pth,978819.6875,
003036.pth,978885.375,
003037.pth,978859.375,
003038.pth,978847.875,
003039.pth,978840.375,
003040.pth,978836.0,
003041.pth,978831.375,
003042.pth,978827.8125,
003043.pth,978829.875,
003044.pth,978854.375,
003045.pth,978895.8125,
003046.pth,978962.3125,
003047.pth,978925.125,
003048.pth,978891.0,
003049.pth,978874.375,
003050.pth,978870.0,
003051.pth,978870.375,
003052.pth,978873.3125,
003053.pth,978876.1875,
003054.pth,978880.5,
003055.pth,978892.1875,
003056.pth,978912.6875,
003057.pth,,'Ground truth not found'
003058.pth,,'Ground truth not found'
003059.pth,,'Ground truth not found'
003060.pth,,'Ground truth not found'
003061.pth,,'Ground truth not found'
003062.pth,,'Ground truth not found'
003063.pth,,'Ground truth not found'
003064.pth,,'Ground truth not found'
003065.pth,,'Ground truth not found'
003066.pth,,'Ground truth not found'
003067.pth,,'Ground truth not found'
003068.pth,,'Ground truth not found'
003069.pth,,'Ground truth not found'
003070.pth,,'Ground truth not found'
003071.pth,,'Ground truth not found'
003072.pth,978519.375,
003073.pth,978497.125,
003074.pth,978498.6875,
003075.pth,978520.0,
003076.pth,978576.5,
003077.pth,978558.375,
003078.pth,978482.5,
003079.pth,978481.5,
003080.pth,978469.0,
003081.pth,978467.125,
003082.pth,978467.625,
003083.pth,978447.125,
003084.pth,978435.0,
003085.pth,978433.125,
003086.pth,978432.8125,
003087.pth,978445.375,
003088.pth,978470.5,
003089.pth,978479.3125,
003090.pth,978477.625,
003091.pth,978711.625,
003092.pth,978651.375,
003093.pth,978642.5,
003094.pth,978617.5,
003095.pth,978586.3125,
003096.pth,978563.125,
003097.pth,978556.125,
003098.pth,978555.375,
003099.pth,978566.1875,
003100.pth,978821.0,
003101.pth,978799.625,
003102.pth,978788.625,
003103.pth,978786.375,
003104.pth,978791.375,
003105.pth,978808.0,
003106.pth,978831.0,
003107.pth,978846.5,
003108.pth,978851.875,
003109.pth,978852.625,
003110.pth,979000.625,
003111.pth,978973.875,
003112.pth,978974.8125,
003113.pth,978973.8125,
003114.pth,978966.3125,
003115.pth,978955.8125,
003116.pth,978946.3125,
003117.pth,978945.5,
003118.pth,978947.125,
003119.pth,978955.0,
003120.pth,978964.8125,
003121.pth,,'Ground truth not found'
003122.pth,,'Ground truth not found'
003123.pth,,'Ground truth not found'
003124.pth,,'Ground truth not found'
003125.pth,,'Ground truth not found'
003126.pth,,'Ground truth not found'
003127.pth,,'Ground truth not found'
003128.pth,,'Ground truth not found'
003129.pth,,'Ground truth not found'
003130.pth,,'Ground truth not found'
003131.pth,,'Ground truth not found'
003132.pth,,'Ground truth not found'
003133.pth,,'Ground truth not found'
003134.pth,,'Ground truth not found'
003135.pth,,'Ground truth not found'
003136.pth,978597.875,
003137.pth,978567.3125,
003138.pth,978571.625,
003139.pth,978599.875,
003140.pth,978629.0,
003141.pth,978628.0,
003142.pth,978570.625,
003143.pth,978604.625,
003144.pth,978584.5,
003145.pth,978581.375,
003146.pth,978591.6875,
003147.pth,978629.375,
003148.pth,978642.0,
003149.pth,978618.875,
003150.pth,978603.0,
003151.pth,978617.1875,
003152.pth,978628.5,
003153.pth,978597.8125,
003154.pth,978572.8125,
003155.pth,978714.625,
003156.pth,978640.625,
003157.pth,978673.625,
003158.pth,978695.5,
003159.pth,978672.1875,
003160.pth,978647.625,
003161.pth,978657.3125,
003162.pth,978682.6875,
003163.pth,978709.0,
003164.pth,978822.3125,
003165.pth,978795.875,
003166.pth,978756.3125,
003167.pth,978719.375,
003168.pth,978691.625,
003169.pth,978714.5,
003170.pth,978744.8125,
003171.pth,978753.875,
003172.pth,978731.1875,
003173.pth,978744.875,
003174.pth,978908.8125,
003175.pth,978849.1875,
003176.pth,978833.5,
003177.pth,978834.1875,
003178.pth,978807.625,
003179.pth,978777.8125,
003180.pth,978760.8125,
003181.pth,978783.8125,
003182.pth,978825.375,
003183.pth,978874.375,
003184.pth,978915.8125,
003185.pth,,'Ground truth not found'
003186.pth,,'Ground truth not found'
003187.pth,,'Ground truth not found'
003188.pth,,'Ground truth not found'
003189.pth,,'Ground truth not found'
003190.pth,,'Ground truth not found'
003191.pth,,'Ground truth not found'
003192.pth,,'Ground truth not found'
003193.pth,,'Ground truth not found'
003194.pth,,'Ground truth not found'
003195.pth,,'Ground truth not found'
003196.pth,,'Ground truth not found'
003197.pth,,'Ground truth not found'
003198.pth,,'Ground truth not found'
003199.pth,,'Ground truth not found'
003200.pth,978537.1875,
003201.pth,978525.6875,
003202.pth,978544.0,
003203.pth,978537.8125,
003204.pth,978591.625,
003205.pth,978597.6875,
003206.pth,978535.1875,
003207.pth,978545.625,
003208.pth,978549.0,
003209.pth,978555.1875,
003210.pth,978528.3125,
003211.pth,978564.625,
003212.pth,978557.5,
003213.pth,978579.625,
003214.pth,978594.875,
003215.pth,978545.0,
003216.pth,978551.3125,
003217.pth,978567.375,
003218.pth,978574.1875,
003219.pth,978750.8125,
003220.pth,978683.625,
003221.pth,978666.1875,
003222.pth,978642.0,
003223.pth,978621.5,
003224.pth,978637.3125,
003225.pth,978640.625,
003226.pth,978620.875,
003227.pth,978608.375,
003228.pth,978707.125,
003229.pth,978699.375,
003230.pth,978706.6875,
003231.pth,978715.6875,
003232.pth,978726.1875,
003233.pth,978724.8125,
003234.pth,978732.8125,
003235.pth,978765.0,
003236.pth,978801.1875,
003237.pth,978811.5,
003238.pth,978946.625,
003239.pth,978916.125,
003240.pth,978906.875,
003241.pth,978868.0,
003242.pth,978842.6875,
003243.pth,978832.3125,
003244.pth,978828.375,
003245.pth,978817.5,
003246.pth,978809.8125,
003247.pth,978811.375,
003248.pth,978818.625,
003249.pth,,'Ground truth not found'
003250.pth,,'Ground truth not found'
003251.pth,,'Ground truth not found'
003252.pth,,'Ground truth not found'
003253.pth,,'Ground truth not found'
003254.pth,,'Ground truth not found'
003255.pth,,'Ground truth not found'
003256.pth,,'Ground truth not found'
003257.pth,,'Ground truth not found'
003258.pth,,'Ground truth not found'
003259.pth,,'Ground truth not found'
003260.pth,,'Ground truth not found'
003261.pth,,'Ground truth not found'
003262.pth,,'Ground truth not found'
003263.pth,,'Ground truth not found'
003264.pth,978587.8125,
003265.pth,978580.3125,
003266.pth,978574.8125,
003267.pth,978567.6875,
003268.pth,978683.125,
003269.pth,978658.3125,
003270.pth,978559.875,
003271.pth,978561.625,
003272.pth,978570.3125,
003273.pth,978607.6875,
003274.pth,978598.375,
003275.pth,978604.0,
003276.pth,978602.3125,
003277.pth,978624.5,
003278.pth,978647.3125,
003279.pth,978615.125,
003280.pth,978588.8125,
003281.pth,978581.8125,
003282.pth,978594.625,
003283.pth,978743.1875,
003284.pth,978644.6875,
003285.pth,978637.875,
003286.pth,978645.625,
003287.pth,978665.6875,
003288.pth,978692.125,
003289.pth,978693.6875,
003290.pth,978675.375,
003291.pth,978673.3125,
003292.pth,978769.125,
003293.pth,978763.6875,
003294.pth,978758.625,
003295.pth,978762.8125,
003296.pth,978764.5,
003297.pth,978753.6875,
003298.pth,978741.0,
003299.pth,978735.5,
003300.pth,978728.375,
003301.pth,978751.1875,
003302.pth,978882.625,
003303.pth,978850.875,
003304.pth,978834.5,
003305.pth,978835.875,
003306.pth,978837.8125,
003307.pth,978841.1875,
003308.pth,978836.8125,
003309.pth,978835.1875,
003310.pth,978833.5,
003311.pth,978843.625,
003312.pth,978855.0,
003313.pth,,'Ground truth not found'
003314.pth,,'Ground truth not found'
003315.pth,,'Ground truth not found'
003316.pth,,'Ground truth not found'
003317.pth,,'Ground truth not found'
003318.pth,,'Ground truth not found'
003319.pth,,'Ground truth not found'
003320.pth,,'Ground truth not found'
003321.pth,,'Ground truth not found'
003322.pth,,'Ground truth not found'
003323.pth,,'Ground truth not found'
003324.pth,,'Ground truth not found'
003325.pth,,'Ground truth not found'
003326.pth,,'Ground truth not found'
003327.pth,,'Ground truth not found'
003328.pth,978562.0,
003329.pth,978557.3125,
003330.pth,978559.5,
003331.pth,978557.3125,
003332.pth,978608.1875,
003333.pth,978593.1875,
003334.pth,978533.1875,
003335.pth,978567.625,
003336.pth,978576.3125,
003337.pth,978568.8125,
003338.pth,978554.625,
003339.pth,978589.625,
